region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,total_days,yield_kg_per_hectare,NDVI_index,crop_disease_status,crop_duration_days,Stress_Index,water_index,Fertility_Index,temp_humidity_index
South USA,Rice,1.1992092951210866,-1.7333807965614716,-1.7733052623540206,-0.5845374474581331,0.17333234306937229,-1.2900405208039634,Sprinkler,Organic,0.5173179188543776,-1.698086769265939,-1.0538491277085342,0.7301403457456447,Moderate,-1.698086769265939,-0.6382478670127016,0.18583637550820475,0.5889307839694861,-1.1490160395443838
East Africa,Rice,-1.0355271761412324,-1.6820963295139513,1.3444740003545372,1.3289012335703045,-1.6505422213590564,0.6093925760525339,Sprinkler,Mixed,1.0495707614897112,1.7581538475723708,-1.0159546498729548,0.5589334489786496,Severe,1.7581538475723708,-0.8960819923044665,-0.1342214579545372,-1.2483134311775272,-0.5946729545243755
North India,Wheat,-1.152885357994814,1.41206651568641,1.1648180524433596,-1.1598567701061653,-0.42961269659549844,-0.4616273321438088,Sprinkler,Mixed,-0.8026994586785502,0.5663467383177813,0.2696534392700044,-1.5526182778142874,Moderate,0.5663467383177813,1.3792717897804097,-1.1968676368134543,-0.943024666120707,0.42589409932325045
South India,Soybean,1.6903384931301935,1.2753079368930238,-1.0284816449722642,-1.5416029488163037,-0.11378434248532802,0.562054679557668,Drip,Organic,0.09879431609838919,0.1492142500786749,-0.4567340953812341,-0.4683079316233196,Severe,0.1492142500786749,0.3167563852925366,-0.632539502907548,2.1354090921322313,-0.7726071333779111
South USA,Cotton,-0.7258593685611934,-0.38288983097678303,1.6364149157102008,0.1982014528858684,-1.597220551184612,-1.0119303788966254,Sprinkler,Inorganic,1.3081152334820885,-0.6254603709368083,-0.2836860559085022,-0.4683079316233196,Severe,-0.6254603709368083,-0.4979465307289765,-0.3831629516043835,-0.7736430257383641,-0.41522923196098055
South India,Wheat,-0.6331562669289527,0.027385905403375828,-0.9498821677611239,-1.6808980724225422,0.02840677797985668,-0.5977237845665487,Sprinkler,Inorganic,-0.16126654575904575,0.08962389461594543,-0.6519000318362709,-0.8107217251573094,Severe,0.08962389461594543,1.347740736603833,-1.283976954862731,-0.6140821523651075,-0.6382804461005994
Central USA,Wheat,-0.6351286733466599,-0.04099338399331732,0.23472423877820184,-1.5528185601603446,-0.7775707750415514,-0.9823441935873344,Drip,Organic,-0.4076798988309594,-0.5062796600113494,-1.062287169331841,0.9013472425126396,Moderate,-0.5062796600113494,1.2660685100573377,-1.218670480261735,-0.6280155871469516,-0.4200207387761789
South India,Soybean,1.7929036268509706,1.66848885092401,1.005747681897005,0.7376585121004855,1.3963127013011782,-1.763419485752623,Manual,Inorganic,1.1686073658967588,1.3410213593332645,0.24452682643615614,0.9013472425126396,Mild,1.3410213593332645,0.02930926550210002,1.9806372830960535,2.399758790383576,1.9246081275274207
South USA,Rice,-0.8688588338449692,0.8137477334653462,-0.034759683088564516,-0.03774177835173603,0.9642704506569624,0.8993371920835881,Sprinkler,Inorganic,1.0654928550728195,-1.0425928591759146,-0.2708329581631011,1.1866920704576316,Severe,-1.0425928591759146,0.16014722519604976,-0.5895477248684671,-0.7230767118513274,0.6683331918704684
Central USA,Rice,0.34121250341843135,-1.3060102378321397,1.7206286412935645,-1.7898695060985954,1.0476710116990418,1.171530096929067,Manual,Organic,-0.20675824171078377,-0.2679182381604314,0.8680469627523506,-1.666756208992284,Severe,-0.2679182381604314,4.675136175936786,-1.1587557467057874,-0.007649789554038115,2.2319564047090847
South India,Rice,1.720910792604656,1.651394028574837,0.31519513211341665,0.9430011247327432,1.4010979793937561,0.24252387821732266,Sprinkler,Inorganic,-0.9399327414662929,0.26839496100413385,-0.4152427957627908,-0.18296310367832844,Moderate,0.26839496100413385,-0.26517779731013125,2.149959972440284,2.312349827698916,1.2990982216656826
North India,Rice,-1.2919400104431755,0.14704966184758922,-1.6909629528947308,0.5618088033729278,-0.05225933843789189,-1.1302751201337906,Drip,Inorganic,-0.6684989556209234,0.7451178047059697,0.05510557690446196,-1.1531355186912993,Severe,0.7451178047059697,-0.9308910865031997,-0.6513666359748354,-1.2453367696968853,-1.1924518653319676
South USA,Rice,1.7643037337942153,-1.3060102378321397,-0.24435828898493767,0.7491510521196878,-0.3926976941670366,1.414136816465255,Sprinkler,Organic,1.3331356662555442,1.3410213593332645,0.6867739635154858,-0.6395148283903147,Mild,1.3410213593332645,-0.7976439241396773,1.969760946722732,1.2201942648093953,-0.4323800781135858
East Africa,Cotton,-0.7012042883398527,-1.7333807965614716,-1.2773799894742077,-1.6019734000015124,-0.3578335252068231,1.0768543039393348,Manual,Mixed,1.3634634635567027,0.3875756719295928,-1.5994665363105594,-0.18296310367832844,Moderate,0.3875756719295928,0.6742811454936388,-1.2593646570823966,-0.9795807281554313,-1.0677834697222985
South USA,Soybean,1.1903334662414042,1.155644180448812,-0.2574582018534611,-1.2018114643931337,0.3893534683914797,-0.26044127204062856,Sprinkler,Mixed,-1.0112030651240156,-0.2679182381604314,0.6491778002827511,-0.8107217251573094,Moderate,-0.2679182381604314,0.6459298309402042,-0.42403080162094964,1.5507676640610892,0.09016600209974648
North India,Rice,1.485208225688639,-0.3487001862784357,1.0413045882544252,-1.4036924685858727,-0.46174242093138146,0.8875027179598708,Manual,Inorganic,-0.09833636635914181,0.1492142500786749,-1.5805448672158708,0.8442782769236413,Severe,0.1492142500786749,1.0591805179467584,-0.5380409921410696,1.3252681991990287,0.32015952411874243
Central USA,Cotton,1.3017744288418645,-0.39998465332595595,-1.7714338462299457,-1.4264006199491164,1.4127193690471607,-0.633227206937698,Sprinkler,Inorganic,-0.06270120453028026,0.7451178047059697,-0.906669225939577,1.1296231048686332,Mild,0.7451178047059697,0.3837207349995771,-0.6132251822389374,1.1339094904060092,-0.5985013804186132
North India,Soybean,-1.3047606521582726,-0.7418811003094217,0.18981025180040778,-0.4704428332915918,-1.4570802641876748,0.9170889032691625,Manual,Organic,-0.13321333325547424,0.9238888710941581,-1.6152857335356683,0.44479551780065346,Severe,0.9238888710941581,-0.40013967537921946,-1.0141105350701693,-1.3618874698647356,-0.9542864941585717
South USA,Maize,-0.11934439511621275,0.3009030629901484,-1.6292062208002636,-0.5169668507187253,-1.0325577362603682,-0.9054201117831773,Sprinkler,Organic,-1.325095767191007,-1.7576771247286684,-0.5833814292001438,1.5861748295806193,Severe,-1.7576771247286684,-0.845622994216685,-0.4229569946651288,-0.05036598973976853,-1.6061781657031753
South India,Rice,-1.5000288875112908,0.010291083054202921,1.241546113530425,-0.7063860645291966,0.4201159704151978,0.42595822713492804,Sprinkler,Inorganic,-1.2242558411646547,-0.4466893045486199,-0.6302594382185167,-0.41123896603432125,Severe,-0.4466893045486199,1.3002818237755893,-1.1852323023917948,-1.4650084779628503,1.2490462928267891
South India,Wheat,0.6193218083151543,-0.7931655673569419,0.5247937380097905,-1.6713440331294702,1.3040251952300241,-0.33144811678292757,Sprinkler,Organic,0.7940590692274502,-0.8042314373249967,1.5369279652495962,-0.41123896603432125,Mild,-0.8042314373249967,3.0417423635063656,-1.0081172704036094,0.3786839393494252,1.4125155379307361
Central USA,Rice,0.5414117548157178,1.2753079368930238,-0.6205129299239657,1.1243894069635307,-0.07413489543253622,-0.6036410216284068,Sprinkler,Inorganic,0.10713446035620777,0.1492142500786749,0.27013926590892184,1.357898967224626,Moderate,0.1492142500786749,-0.8589866930742214,1.2525046422547845,0.8842436706249291,-0.47212389455590925
South India,Cotton,0.9615343217873628,0.36928235238684154,-1.5861636499465441,-0.5269362830245395,-0.708526048277207,-1.2545370984328137,Sprinkler,Mixed,-1.5070625509979585,1.8177442030351003,-0.21992344036914813,0.9584162081016381,Severe,1.8177442030351003,-0.8021907833217191,0.12136223074817674,1.0559770951646827,-1.4303129379844313
East Africa,Cotton,0.5848046960052772,-0.7589759226585946,-1.7227770270040017,1.1083275438041638,-0.5902613182749136,-0.9350062970924684,Drip,Mixed,1.7357371754284243,0.9834792265568876,-0.9743355011390064,0.44479551780065346,Severe,0.9834792265568876,-1.18444448148417,1.279711157159033,0.3570067529638461,-1.456725571645533
South USA,Wheat,1.6400421294786585,-1.5795273954189124,1.9021560053288178,1.424580090838605,-1.2930135867278463,-1.1776130166286565,Sprinkler,Organic,0.09424514650321524,-0.02955681630951353,-0.6708472707540606,0.33065758662265676,Moderate,-0.02955681630951353,-0.8050057747591011,2.6061595034496547,1.0104482083987325,0.01181749718612833
Central USA,Soybean,-0.10455134698340814,0.42056681943436025,-0.7926832133388436,0.8811075658341463,-1.4488769303146836,1.6626607730633014,Sprinkler,Inorganic,-1.064276710401043,0.1492142500786749,0.34489690538167617,1.0154851736906365,Severe,0.1492142500786749,-1.1168246110109703,0.4921411391447573,-0.008954202500642121,-1.4081796018480581
South USA,Cotton,1.2958572095887424,0.8479373781636921,1.6382863318342753,0.23697146740847963,-1.2000424695006102,0.7869096879082806,Manual,Inorganic,-0.05511925520499077,-0.3275085936231609,0.1837984965714458,-0.1258941380893301,Mild,-0.3275085936231609,-0.46244540566766934,1.0616734862290629,1.5585055066594036,-0.027593940832481248
South India,Wheat,-1.6075250372763363,-0.04099338399331732,0.9046912111969679,-0.12220502427599579,1.441431037602631,1.5443160318261369,Manual,Inorganic,0.033589551900898254,-1.5193157028777504,-0.33903619964765014,1.4720368984026226,Mild,-1.5193157028777504,0.9457940051387166,-1.0808131476410607,-1.5747859806673041,1.8713196413834312
South India,Cotton,1.651876567984902,0.8821270228620394,1.0020048496488556,-0.6167996381144489,0.7017637667212363,0.46146164950607726,Manual,Mixed,-1.439583202002881,1.043069582019617,-0.8913273320790186,0.44479551780065346,Severe,1.043069582019617,0.6833438414667659,0.374348168686206,1.9457255863759613,1.3135870532048735
South India,Maize,0.4378604178860868,1.4804458050831033,-1.2586658282334604,-0.9669759478561752,0.2546820706432038,0.562054679557668,Sprinkler,Organic,-1.238661544882705,0.9238888710941581,1.3932170361479983,-1.438480346636291,Mild,0.9238888710941581,-0.07684505431107008,-0.4922644602687889,0.8267682521498215,-0.7355484327456177
South USA,Rice,1.212029936836184,-0.8786396791028079,-0.6803982458943582,1.5263513789604595,0.5281265330762516,-0.4320411468345177,Manual,Mixed,-0.23253686941676857,-1.459725347415021,-1.3601670851833163,-1.2102044842802975,Mild,-1.459725347415021,-0.8598101517579816,2.274455664669856,0.8878717999531951,-0.14383358604952975
South USA,Maize,-1.6302077110799693,-1.1692516590387534,0.028868465129977455,-1.488017250172552,0.9225701701359226,-0.3077791685354946,Sprinkler,Mixed,-0.6525768620378151,-1.102183214638644,-0.4554129878543525,-0.01175620691133337,Severe,-1.102183214638644,2.750249901803292,-1.447422639820415,-1.696514446834981,0.6918639512538175
South USA,Soybean,1.1587749635580882,-1.1179671919912333,-1.5899064821946938,-1.1908727817242541,0.8726665557418911,-0.869916689412028,Sprinkler,Inorganic,0.5021540202037986,1.5197924257214528,0.4370761176605309,-0.7536527595683113,Moderate,1.5197924257214528,0.06987800887435562,-0.4240132383767223,0.7603052364299367,-0.6871976282298927
North India,Soybean,-0.841245143997068,-0.09227785104083755,1.0356903398822013,-1.7904233634489184,-0.8131185551578478,1.597571165382861,Drip,Organic,-0.916428698557895,0.5067563828550518,0.040377358798326116,-0.5824458628013163,Severe,0.5067563828550518,2.685387424125007,-1.3789066747628755,-0.8367748396523691,0.007431854497669814
Central USA,Maize,0.7021628778588586,-0.570932876817688,-0.631741426668414,-0.9939764936844221,-0.4877196448625207,-0.37878601327779354,Drip,Inorganic,1.3422340054458917,-0.02955681630951353,1.235229622481715,-1.267273449869296,Severe,-0.02955681630951353,-0.08600455159142852,-0.4104968874956351,0.5189267967512895,-0.7364167191011566
East Africa,Maize,1.6311663005989756,0.8137477334653462,-0.8806397711703581,-0.25900778980578093,0.6231484837717357,1.2957920752280905,Sprinkler,Mixed,-0.9952809715409072,-0.5658700154740788,-1.6760225866747458,0.787209311334643,Severe,-0.5658700154740788,-0.36059417357386997,0.7556364746006198,1.8983058178754095,-0.2439376428755634
South India,Soybean,0.02069646054100248,0.7795580887670004,1.1610752201952101,-0.6176304241399331,1.4872329850601664,1.550233268887995,Sprinkler,Mixed,1.2876439703038063,-0.3275085936231609,-0.730851122297578,1.3008300016356276,Severe,-0.3275085936231609,1.4293449599478623,-0.4198159728718371,0.20169445448802184,2.1479230139456487
South India,Cotton,1.098616567818017,-0.7247862779602487,0.7081925181691174,0.07621437147722424,1.267793803957645,-1.1953647278142314,Sprinkler,Organic,0.00856911912744227,-0.8638217927877262,-1.0111730929530807,-1.3814113810472926,Severe,-0.8638217927877262,0.3016707951867148,0.7686601799797879,0.8361473210037155,1.546942197627883
South India,Maize,1.4635117550938594,0.8650322005128664,-0.9854390741185446,-0.9315290774355023,-0.09395961895893212,1.3963851052796807,Drip,Mixed,-1.173456780685214,0.9834792265568876,-0.055475384732696004,0.9013472425126396,Severe,0.9834792265568876,-0.21498703818816509,-0.048036694271692576,1.7409445717699832,-0.732297935063254
Central USA,Cotton,1.490139241732907,0.7966529111161733,0.9028197950728929,0.440237114977026,0.9608523948765494,1.6389918248158688,Sprinkler,Organic,-0.8739697823362729,-1.459725347415021,-1.3529819648919545,0.8442782769236413,Severe,-1.459725347415021,0.022172835795270265,1.4136873626709117,1.7442491830514695,1.4565977989270538
East Africa,Maize,-1.2120575505260316,-0.6735018109127285,-0.38845733053869447,0.7275506154570902,-0.659989656195341,0.3016962488359049,Sprinkler,Inorganic,1.7061675730597952,-0.3870989490858904,0.9862647782223198,0.2735886210336584,Severe,-0.3870989490858904,-0.7795175796688623,-0.5278232774262691,-1.268776316949167,-0.6995225149206235
South USA,Wheat,0.2061026638054843,-0.1777519627867036,-1.2698943249779087,1.4405034896603923,1.139274906614113,-0.017834552504440392,Sprinkler,Organic,0.4157197978954965,0.7451178047059697,1.1622192542541911,1.6432437951696177,Severe,0.7451178047059697,-0.8559257687937272,1.1701432428994223,0.15696328345385666,-0.2827621910111967
Central USA,Soybean,-0.0010000100537775598,1.0872648910521188,0.04196837799850086,0.6141483229784529,-0.43439797468807634,1.692246958372593,Manual,Organic,1.187562239209983,0.9834792265568876,1.453050422204176,1.2437610360466291,Mild,0.9834792265568876,-0.6334199632740205,0.4018894348270402,0.2501128449046592,-0.2814864473429443
South USA,Cotton,-0.6193494220050018,1.0359804240045987,1.6046008416009296,-1.2722898122217374,-1.6484913878908085,-0.4024549615252266,Sprinkler,Mixed,-0.021758678173716222,-0.2679182381604314,-0.39946621490951634,1.4149679328136242,Severe,-0.2679182381604314,0.6524920175325535,-1.069680779751295,-0.42214436104086644,-0.4790534569474989
North India,Rice,-0.5355221492524433,0.9505063122587325,1.4305591420619765,-1.6360356270463778,1.472193539626349,-0.7160685258037133,Sprinkler,Mixed,-1.1673912212249824,-0.6850507263995378,1.3261729599773584,0.787209311334643,Severe,-0.6850507263995378,4.681203710473255,-1.2389269185410048,-0.3483630421075318,2.3831123137206096
Central USA,Soybean,-1.2998296361140045,0.9334114899095596,1.4024879002008552,-0.5198746018079212,1.63694382824226,0.6212270501762502,Sprinkler,Organic,-1.3091736736078987,1.8177442030351003,-1.5538244020753984,1.5861748295806193,Severe,1.8177442030351003,1.7834543885129983,-1.0284757994132678,-1.1609354907713245,2.511603160777116
South India,Wheat,-1.2416436467916405,-0.39998465332595595,-0.6785268297702831,0.24029461151041748,-1.1330485762045137,0.8519992955887221,Drip,Inorganic,1.3141807929423202,-0.7446410818622673,0.42309794769868914,-1.438480346636291,Severe,-0.7446410818622673,-0.8276869939546305,-0.7267425523244266,-1.262474362668066,-1.1610545510563846
East Africa,Rice,-1.5720217217576056,0.21542895124428235,0.3320378772300895,-0.8758664137280391,0.8254973859721906,1.029516407444469,Sprinkler,Inorganic,0.015392873520202945,-0.1487375272349725,-0.7155092284370196,1.4149679328136242,Mild,-0.1487375272349725,1.3211733860754769,-1.2648978837044467,-1.5162646682327452,0.8709356648924079
South USA,Wheat,-0.29291615987445097,1.0359804240045987,1.1217754815896406,0.01155152582701237,-1.503565822801293,1.177447333990925,Drip,Organic,1.65840129231047,1.5197924257214528,0.30980658481283224,-0.6395148283903147,Severe,1.5197924257214528,-0.5112067005946622,-0.1942756478680341,-0.07350860946966367,-0.5606365276837459
South India,Soybean,-0.9398654648824306,-1.2034413037370992,0.29460955474859435,1.1239740139507888,-1.602689440433273,1.6863297213107349,Manual,Inorganic,1.6599176821755277,1.8177442030351003,0.5111518951839277,0.04531275867766499,Moderate,1.8177442030351003,-1.000844063169794,-0.12915743585107572,-1.0977017465138137,-1.016698957224353
East Africa,Cotton,-1.1696508125453255,-0.07518302869166313,-0.6392270911647129,1.329455090920627,1.6847966091680435,0.36086861945448717,Sprinkler,Mixed,-1.2985589445524932,-1.6384964138032094,-1.091522000410572,-1.267273449869296,Mild,-1.6384964138032094,-0.49060598766756663,-0.2661284194094936,-1.152850494104548,0.6044890520592828
East Africa,Maize,-0.6943008658778773,0.7453684440686531,-0.23125837611641425,0.07995290859190474,-0.8315760563720783,0.5147167830628019,Sprinkler,Inorganic,-0.08089788291097558,-0.1487375272349725,1.4727136161687922,0.787209311334643,Mild,-0.1487375272349725,-0.5936247649550255,-0.42010992980011846,-0.5516919186313911,-0.723780364552613
Central USA,Soybean,0.6173494018974467,1.0530752463537716,0.4536799252949496,-0.37061004589586855,-1.1979916360323621,1.7277503807437418,Sprinkler,Inorganic,-1.5480050773545229,-1.5193157028777504,-0.8117796124120233,-1.495549312225289,Severe,-1.5193157028777504,-0.42307250783699624,0.07637450545826055,0.9035454368314149,-0.6265287080638225
Central USA,Maize,1.0335271560336772,-1.2547257707846196,1.1760465491878087,-0.8761433424032007,-1.387351926267248,1.6863297213107349,Sprinkler,Inorganic,1.6106350115611452,0.20880460554140437,0.7503746368418681,-1.3814113810472926,Moderate,0.20880460554140437,-0.021655198993939577,-0.17045726470523864,0.6061791707923033,-0.43087153014496055
East Africa,Maize,0.2514680114127512,0.31799788533932133,1.5447155256305372,-1.2322736186608996,1.5132102089913058,-0.4083721985870847,Manual,Mixed,0.6757806597529314,0.5067563828550518,1.274359975100506,-1.666756208992284,Mild,0.5067563828550518,2.8352282440902545,-0.762635036135682,0.32611151812208516,2.527820001652777
South India,Rice,-0.34419872673483953,0.762463266417826,-1.612363475683591,0.6876728862338332,1.60823215968679,0.7218200802278403,Sprinkler,Mixed,0.4399820357364234,-1.102183214638644,-0.23616880131260604,-0.7536527595683113,Severe,-1.102183214638644,-0.6724113873674407,0.16989066409045187,-0.18325656714701447,-0.3616890224331841
East Africa,Rice,-0.5986391546190756,1.1898338251471579,1.7355999702861635,-0.41616481295993646,-0.6531535446345147,-1.4734748697215687,Drip,Organic,0.8539564688972384,0.3875756719295928,-1.5369824119262518,1.0725541392796347,Severe,0.3875756719295928,0.37466695692870194,-0.6157295539222628,-0.3725308742779066,0.5626272940134832
South USA,Soybean,1.56706309202349,-1.288915415482967,0.05319687474294987,0.5482392982900142,0.5910187594358526,0.09459295167086651,Drip,Inorganic,-1.588947603711087,1.043069582019617,-1.7078655397097715,-0.8677906907463078,Severe,1.043069582019617,-0.40174207382300214,1.5883074343556467,1.0563139084736581,0.4711553179399334
East Africa,Cotton,1.677517851415096,0.5573253982277465,1.490444458032369,-0.011156625536231465,-0.9532588421547846,-1.526730003278293,Sprinkler,Mixed,-0.4311839417393575,0.08962389461594543,-0.4402671293042346,0.6160024145676479,Severe,0.08962389461594543,-0.3113656709412406,1.0564873610930252,1.8499406085075574,0.13211259729863264
Central USA,Maize,0.015765444496734272,-0.8444500344044606,-1.8032479203392169,0.36145090689357706,-0.37697463757713656,1.4851436612075535,Drip,Inorganic,1.4081969645759114,-0.4466893045486199,-1.7126385733552787,-1.7238251745812825,Mild,-0.4466893045486199,-1.018125788746336,0.2435121103040611,-0.18111307543068095,-1.4117101019652585
South USA,Maize,-1.6213318822002871,-0.28032089688174255,-1.071524215825984,0.008089917387493524,1.3491435315314777,-0.33736535384478566,Sprinkler,Organic,-1.1059774316901363,-0.9234121482504557,-0.1279658332238346,-1.0960665531023013,Moderate,-0.9234121482504557,-0.13370347253242998,-1.0553371021047866,-1.6095516140595774,0.0058994087394427935
North India,Cotton,0.6134045890620322,-0.24613125218339676,-1.2867370700945817,0.762720557202602,-1.7024966692213355,1.3431299717229566,Sprinkler,Organic,-0.9899736070132046,-0.2679182381604314,-0.2972124923288948,-1.0389975875133028,Severe,-0.2679182381604314,-1.2455727216646317,1.0183513652577239,0.529168580396595,-1.77102372433995
Central USA,Wheat,-0.198240651824503,0.1299548394984148,1.1835322136841075,0.6493182647239646,-0.6121368752695574,0.9230061403310206,Sprinkler,Mixed,0.8403089601117171,1.3410213593332645,-0.407017835998658,-1.267273449869296,Moderate,1.3410213593332645,-0.42144961624179395,0.26570767768949444,-0.16609386090279626,0.27279091875565914
East Africa,Wheat,0.9970376373060933,-0.9470189684995011,0.7287780955339398,-0.6389539321273694,1.6150682712476156,0.8224131102794304,Sprinkler,Inorganic,-0.6487858873751702,1.1026599374823465,-0.2702874686036147,-0.7536527595683113,Severe,1.1026599374823465,1.1076299115900752,0.03512369274983964,0.6725446879227478,1.8543215419360313
Central USA,Rice,0.6479217013719093,-0.28032089688174255,-0.03663109921263891,0.8860922819870536,-1.3702616473651825,0.7987441620319979,Sprinkler,Organic,1.7493846842139456,0.6259370937805107,-1.225669815672421,1.6432437951696177,Mild,0.6259370937805107,-0.9913604725273842,1.1512130044920195,0.5523112001264905,-0.998109464137708
South USA,Wheat,0.476322343031378,-1.4427688166255261,-1.61984914017989,-0.4135339905459022,-0.6750291016291585,0.45554441244421917,Sprinkler,Organic,-0.48956495154408775,0.1492142500786749,-0.2766969709275813,-0.7536527595683113,Moderate,0.1492142500786749,-0.8214936169794186,-0.035384266079256765,0.07160179114744361,-1.4343349359744455
South USA,Rice,-0.5483427909675403,-1.5795273954189124,-1.657277462661385,-1.6429588439254155,0.8234465525039426,-1.0415165642059172,Sprinkler,Inorganic,1.4627869997179974,-1.102183214638644,-0.872678407764073,-1.3814113810472926,Severe,-1.102183214638644,1.0664213494562307,-1.2455232462369366,-0.8252434155740107,-0.7657735604412235
East Africa,Rice,-0.5088946626133954,0.7795580887670004,-0.45769972712946094,0.8725227769041395,0.08514650393471396,-0.47346180626752504,Manual,Organic,0.3565805931582372,-1.2809542810268326,0.41363711315134444,1.4149679328136242,Mild,-1.2809542810268326,-0.6821149498309992,0.1355590698767136,-0.3520177619601911,-0.25789693922682333
South India,Cotton,1.5424080118021493,-1.4940532836730447,0.23472423877820184,-0.6364615740509157,0.7571362703639286,1.7218331436818837,Sprinkler,Mixed,0.8221122817310217,-1.0425928591759146,-0.3069034552841474,1.1866920704576316,Moderate,-1.0425928591759146,0.4021893508696579,0.3000300354560693,0.9598597357413692,0.7392779624171453
Central USA,Cotton,0.5226738938474984,-1.3572947048796584,-0.1788587246423213,-0.15197485685585796,0.06805622503264848,1.5857366912591446,Drip,Organic,0.407379653637678,-0.6850507263995378,-1.5777833263209702,-1.0960665531023013,Severe,-0.6850507263995378,-0.25348152398787904,0.20139761981278473,0.13471144629112158,-0.07255842856160541
South USA,Soybean,1.3520707924933992,1.5659199168289708,-1.191294847766769,0.7753208119224505,-0.4091043619130196,0.9762612738877448,Sprinkler,Mixed,-0.7101996769100165,-1.1617735701013736,0.21705631315139,0.9584162081016381,Severe,-1.1617735701013736,-1.0037985776708076,1.651686815221025,1.8686485196692708,-1.0402032298908932
East Africa,Soybean,-0.7584040744533632,1.155644180448812,-0.7009838232591805,-0.8938667776135372,-1.31488914372249,-1.0000959047729092,Sprinkler,Inorganic,-1.5032715763353137,1.7581538475723708,-1.2793749674587425,1.0725541392796347,Severe,1.7581538475723708,-0.38620304971515823,-0.9317317124167487,-0.5509473839483919,-1.2835470529227924
North India,Maize,0.5315497227271814,1.5659199168289708,-0.5961845203109939,1.4528268157050792,1.2992399171374462,-0.8580822152883112,Sprinkler,Inorganic,1.4286682277541938,-1.57890605834048,0.4013550747885309,1.5861748295806193,Mild,-1.57890605834048,-0.6566852545277422,1.5100307138120959,0.9542181128160232,0.40426460825098626
Central USA,Wheat,0.2031440541789233,1.6001095615273166,1.1011899042248177,0.878476743420112,-1.3586402577117778,0.8519992955887221,Sprinkler,Mixed,-0.7587241525918703,0.5067563828550518,0.1453926222738484,0.2735886210336584,Severe,0.5067563828550518,-0.7778530394025729,0.7580124456737579,0.5967380573814928,-0.441077479490982
South India,Cotton,-0.8520933792944577,0.7282736217194802,-0.4314999013924141,1.2995467940031848,-1.4023913717010654,-1.1480268313193653,Sprinkler,Organic,-0.9922481918107915,-1.102183214638644,0.47503025841667956,1.0725541392796347,Mild,-1.102183214638644,-1.100211170323529,0.03303324684829203,-0.718873931745905,-1.208769276072204
North India,Rice,-1.4033809730436353,-0.9128293238011538,1.5915009287324062,1.5357669539159509,-1.3798322035503392,0.07684124048529162,Drip,Mixed,-1.2962843597549065,-1.340544636489562,1.0852881798178575,-1.267273449869296,Severe,-1.340544636489562,-0.8093038917794844,-0.43112530269248195,-1.4703472643603892,-0.2250960281086176
Central USA,Rice,1.587773359409416,0.3009030629901484,1.1554609718229862,-1.7908387564616606,0.9834115630272757,0.13009637404201574,Manual,Mixed,-1.3470834202343471,1.1026599374823465,0.18621058321730022,-0.06882517250033172,Mild,1.1026599374823465,3.2671695197761426,-0.9279882573518462,1.6629058144310847,1.6899358166008485
North India,Soybean,0.7366799901687356,0.38637717473601446,-1.3503652183131236,1.0321721581347492,-1.370945258521265,-0.7397374740511462,Sprinkler,Organic,-1.6329229097977669,-0.9234121482504557,-0.2764838890684069,1.4149679328136242,Severe,-0.9234121482504557,-1.2348761269304473,1.3548812126938172,0.8340200790522887,-1.6296635192862807
North India,Cotton,-1.0670856788245484,-1.374389527228833,-1.4308361116483383,1.4853659350365558,-0.5007082568280908,0.3904548047637788,Drip,Inorganic,1.5135860601974376,0.5067563828550518,-1.217564181749426,0.6160024145676479,Mild,0.5067563828550518,-1.133631833559871,-0.10232849571117072,-1.232143437843975,-1.2365813244627488
Central USA,Soybean,1.1696231988554782,-0.5538380544685152,-1.421479031027965,1.3482862408316099,0.5397479227296562,1.5206470835787034,Drip,Organic,1.3035660638869146,0.6855274492432402,-1.2329486919818191,0.9584162081016381,Severe,0.6855274492432402,-0.9975533966913319,2.0568218084109433,0.9580648753448526,-0.7131179674251937
North India,Wheat,0.34219870662728474,1.5317302721306234,-0.768354803725872,-1.5103100085230532,1.6779604976072167,-1.1480268313193653,Sprinkler,Inorganic,-0.547187766416289,0.8642985156314286,1.58402757940151,1.4149679328136242,Severe,0.8642985156314286,1.738173344340151,-0.9451048283937199,0.7342672040439328,0.47694137109906737
